"id","car_model_id","car_generation_id","name","created_at","updated_at"
"6532","891","934","Isuzu D-Max I Рестайлинг Пикап Одинарная кабина",NULL,NULL
"6533","891","934","Isuzu D-Max I Рестайлинг Пикап Полуторная кабина",NULL,NULL
"6534","891","934","Isuzu D-Max I Рестайлинг Пикап Двойная кабина",NULL,NULL
"6535","891","935","Isuzu D-Max I Пикап Одинарная кабина",NULL,NULL
"6536","891","935","Isuzu D-Max I Пикап Полуторная кабина",NULL,NULL
"6537","891","935","Isuzu D-Max I Пикап Двойная кабина",NULL,NULL
"6538","892","937","Isuzu Gemini IV",NULL,NULL
"6539","892","938","Isuzu Gemini III Седан",NULL,NULL
"6540","892","938","Isuzu Gemini III Купе",NULL,NULL
"6541","892","938","Isuzu Gemini III Хэтчбек 3 дв.",NULL,NULL
"6542","892","939","Isuzu Gemini II Седан",NULL,NULL
"6543","892","939","Isuzu Gemini II Хэтчбек 3 дв.",NULL,NULL
"6544","892","940","Isuzu Gemini I Седан",NULL,NULL
"6545","892","940","Isuzu Gemini I Купе",NULL,NULL
"6546","893","942","Isuzu Impulse I",NULL,NULL
"6550","897","947","Isuzu Piazza I",NULL,NULL
"6551","898","949","Isuzu Rodeo I",NULL,NULL
"6555","903","954","Isuzu Wizard I",NULL,NULL
"6563","911","957","JAC S1 (Rein) I",NULL,NULL
"6565","913","959","Jaguar E-type 2+2 Series 2",NULL,NULL
"6566","913","960","Jaguar E-type 2+2 Series 1",NULL,NULL
"6573","921","977","Jaguar XJS Series 2 Кабриолет",NULL,NULL
"6574","921","977","Jaguar XJS Series 2 Купе",NULL,NULL
"6575","921","978","Jaguar XJS Series 1",NULL,NULL
"6576","922","980","Jaguar XK I Купе",NULL,NULL
"6577","922","980","Jaguar XK I Кабриолет",NULL,NULL
"6578","923","982","Jeep Cherokee IV (KK)",NULL,NULL
"6579","923","983","Jeep Cherokee III (KJ)",NULL,NULL
"6580","923","984","Jeep Cherokee II (XJ) Внедорожник 3 дв.",NULL,NULL
"6581","923","984","Jeep Cherokee II (XJ) Внедорожник 5 дв.",NULL,NULL
"6584","926","986","Jeep Compass I",NULL,NULL
"6585","927","988","Jeep Grand Cherokee IV (WK2)",NULL,NULL
"6586","927","989","Jeep Grand Cherokee III (WK)",NULL,NULL
"6587","927","990","Jeep Grand Cherokee II (WJ)",NULL,NULL
"6588","927","991","Jeep Grand Cherokee I (ZJ)",NULL,NULL
"6590","929","993","Jeep Liberty (North America) I",NULL,NULL
"6598","938","1003","Kia Carnival I Рестайлинг",NULL,NULL
"6599","938","1004","Kia Carnival I",NULL,NULL
"6602","941","1012","Kia Clarus I",NULL,NULL
"6611","950","1022","Kia Picanto I",NULL,NULL
"6617","957",NULL,"Sedona",NULL,NULL
"6620","960","1032","Kia Sorento II",NULL,NULL
"6621","960","1033","Kia Sorento I Рестайлинг",NULL,NULL
"6622","960","1034","Kia Sorento I",NULL,NULL
"6623","961","1036","Kia Soul I",NULL,NULL
"6625","963","1038","Kia Sportage III",NULL,NULL
"6626","963","1039","Kia Sportage II",NULL,NULL
"6627","963","1040","Kia Sportage I Внедорожник открытый",NULL,NULL
"6628","963","1040","Kia Sportage I Внедорожник 5 дв.",NULL,NULL
"6632","967",NULL,"Agera",NULL,NULL
"6633","968",NULL,"CC8S",NULL,NULL
"6634","969",NULL,"CCR",NULL,NULL
"6635","970",NULL,"CCX",NULL,NULL
"6648","985",NULL,"Urraco",NULL,NULL
"6649","986",NULL,"Veneno",NULL,NULL
"6652","990","1049","Lancia Delta II (836) Хэтчбек 3 дв.",NULL,NULL
"6653","990","1049","Lancia Delta II (836) Хэтчбек 5 дв.",NULL,NULL
"6654","990","1050","Lancia Delta I (831)",NULL,NULL
"6655","991",NULL,"Fulvia",NULL,NULL
"6657","993",NULL,"Hyena",NULL,NULL
"6659","997",NULL,"Musa",NULL,NULL
"6660","998",NULL,"Phedra",NULL,NULL
"6662","1000","1055","Lancia Thema I Универсал 5 дв.",NULL,NULL
"6663","1000","1055","Lancia Thema I Седан",NULL,NULL
"6667","1004","1057","Lancia Ypsilon II (Type 843)",NULL,NULL
"6668","1004","1058","Lancia Ypsilon I (Type 840)",NULL,NULL
"6672","1010","1070","Land Rover Range Rover III",NULL,NULL
"6673","1010","1071","Land Rover Range Rover II",NULL,NULL
"6674","1010","1072","Land Rover Range Rover I",NULL,NULL
"6675","1011","1074","Land Rover Range Rover Sport I Рестайлинг",NULL,NULL
"6676","1011","1075","Land Rover Range Rover Sport I",NULL,NULL
"6683","1018",NULL,"X6",NULL,NULL
"6686","1021","1085","Lexus GS III",NULL,NULL
"6687","1021","1086","Lexus GS II",NULL,NULL
"6688","1021","1087","Lexus GS I",NULL,NULL
"6689","1022","1089","Lexus GX II",NULL,NULL
"6690","1022","1090","Lexus GX I",NULL,NULL
"6691","1023","1092","Lexus HS I",NULL,NULL
"6692","1024","1094","Lexus IS II Кабриолет",NULL,NULL
"6693","1024","1094","Lexus IS II Седан",NULL,NULL
"6694","1024","1095","Lexus IS I Седан",NULL,NULL
"6695","1024","1095","Lexus IS I Универсал 5 дв.",NULL,NULL
"6708","1038","1113","Lincoln Continental Continental VIII",NULL,NULL
"6714","1044",NULL,"MKS",NULL,NULL
"6717","1047","1119","Lincoln MKZ I (Zephyr)",NULL,NULL
"6718","1048","1121","Lincoln Navigator II",NULL,NULL
"6719","1048","1122","Lincoln Navigator I",NULL,NULL
"6720","1049","1124","Lincoln Town Car II",NULL,NULL
"6721","1049","1125","Lincoln Town Car I Седан",NULL,NULL
"6722","1049","1125","Lincoln Town Car I Купе",NULL,NULL
"6723","1050",NULL,"340R",NULL,NULL
"6728","1055","1130","Lotus Esprit IV",NULL,NULL
"6729","1055","1131","Lotus Esprit III",NULL,NULL
"6730","1055","1132","Lotus Esprit II",NULL,NULL
"6731","1055","1133","Lotus Esprit I",NULL,NULL
"6736","1060","1135","Lotus Exige II",NULL,NULL
"6737","1060","1136","Lotus Exige I",NULL,NULL
"6738","1061","1138","LTI TX I",NULL,NULL
"6739","1062",NULL,"Luxgen5",NULL,NULL
"6741","1064",NULL,"Luxgen7 SUV",NULL,NULL
"6742","1065",NULL,"U6 Turbo",NULL,NULL
"6743","1066",NULL,"U7 Turbo",NULL,NULL
"6744","1067",NULL,"Armada",NULL,NULL
"6745","1068",NULL,"Bolero",NULL,NULL
"6747","1070",NULL,"CL",NULL,NULL
"6752","1076","1141","Mahindra Verito I",NULL,NULL
"6753","1077",NULL,"Voyager",NULL,NULL
"6754","1078",NULL,"Xylo",NULL,NULL
"6755","1079",NULL,"GTS",NULL,NULL
"6764","1089",NULL,"800",NULL,NULL
"6765","1090",NULL,"Alto",NULL,NULL
"6771","1097",NULL,"Zen",NULL,NULL
"6772","1098",NULL,"228",NULL,NULL
"6774","1100",NULL,"420",NULL,NULL
"6779","1106","1149","Maserati Ghibli II",NULL,NULL
"6789","1116",NULL,"Royale",NULL,NULL
"6791","1119",NULL,"62",NULL,NULL
"6792","1120",NULL,"1000",NULL,NULL
"6794","1122",NULL,"1300",NULL,NULL
"6796","1124","1163","Mazda 3 II (BL) Седан",NULL,NULL
"6797","1124","1163","Mazda 3 II (BL) Хэтчбек 5 дв.",NULL,NULL
"6798","1124","1164","Mazda 3 I (BK) Седан",NULL,NULL
"6799","1124","1164","Mazda 3 I (BK) Хэтчбек 5 дв.",NULL,NULL
"6800","1125","1166","Mazda 323 V (BA) Седан",NULL,NULL
"6801","1125","1166","Mazda 323 V (BA) Хэтчбек 5 дв.",NULL,NULL
"6802","1125","1166","Mazda 323 V (BA) Хэтчбек 3 дв.",NULL,NULL
"6803","1125","1167","Mazda 323 IV (BG) Хэтчбек 5 дв.",NULL,NULL
"6804","1125","1167","Mazda 323 IV (BG) Седан",NULL,NULL
"6805","1125","1167","Mazda 323 IV (BG) Хэтчбек 3 дв.",NULL,NULL
"6806","1125","1168","Mazda 323 III (BF) Универсал 5 дв.",NULL,NULL
"6807","1125","1168","Mazda 323 III (BF) Седан",NULL,NULL
"6808","1125","1168","Mazda 323 III (BF) Хэтчбек 5 дв.",NULL,NULL
"6809","1125","1168","Mazda 323 III (BF) Хэтчбек 3 дв.",NULL,NULL
"6810","1125","1169","Mazda 323 II (BD) Седан",NULL,NULL
"6811","1125","1169","Mazda 323 II (BD) Хэтчбек 5 дв.",NULL,NULL
"6812","1125","1169","Mazda 323 II (BD) Хэтчбек 3 дв.",NULL,NULL
"6813","1125","1170","Mazda 323 I (FA) Универсал 5 дв.",NULL,NULL
"6814","1125","1170","Mazda 323 I (FA) Хэтчбек 5 дв.",NULL,NULL
"6815","1126","1172","Mazda 5 I (CR)",NULL,NULL
"6817","1128",NULL,"616",NULL,NULL
"6818","1129","1177","Mazda 626 IV (GE) Универсал 5 дв.",NULL,NULL
"6819","1129","1177","Mazda 626 IV (GE) Седан",NULL,NULL
"6820","1129","1177","Mazda 626 IV (GE) Хэтчбек 5 дв.",NULL,NULL
"6821","1129","1178","Mazda 626 III (GD) Универсал 5 дв.",NULL,NULL
"6822","1129","1178","Mazda 626 III (GD) Седан",NULL,NULL
"6823","1129","1178","Mazda 626 III (GD) Хэтчбек 5 дв.",NULL,NULL
"6824","1129","1178","Mazda 626 III (GD) Купе",NULL,NULL
"6825","1129","1179","Mazda 626 II (GC) Хэтчбек 5 дв.",NULL,NULL
"6826","1129","1179","Mazda 626 II (GC) Седан",NULL,NULL
"6827","1129","1180","Mazda 626 I (CB)",NULL,NULL
"6829","1131","1182","Mazda 929 II (HB) Универсал 5 дв.",NULL,NULL
"6830","1131","1182","Mazda 929 II (HB) Седан",NULL,NULL
"6831","1131","1182","Mazda 929 II (HB) Купе",NULL,NULL
"6832","1131","1183","Mazda 929 I (LA)",NULL,NULL
"6834","1133","1186","Mazda Axela II Седан",NULL,NULL
"6835","1133","1186","Mazda Axela II Хэтчбек 5 дв.",NULL,NULL
"6836","1133","1187","Mazda Axela I Седан",NULL,NULL
"6837","1133","1187","Mazda Axela I Хэтчбек 5 дв.",NULL,NULL
"6841","1137","1189","Mazda B-series IV",NULL,NULL
"6844","1140","1191","Mazda Bongo III",NULL,NULL
"6846","1142","1193","Mazda Capella V",NULL,NULL
"6847","1142","1194","Mazda Capella IV Седан",NULL,NULL
"6848","1142","1194","Mazda Capella IV Купе",NULL,NULL
"6849","1142","1194","Mazda Capella IV Хэтчбек 5 дв.",NULL,NULL
"6850","1142","1194","Mazda Capella IV Универсал 5 дв.",NULL,NULL
"6855","1147","1200","Mazda CX-9 I",NULL,NULL
"6856","1148","1202","Mazda Demio II (DY)",NULL,NULL
"6857","1148","1203","Mazda Demio I (DW)",NULL,NULL
"6866","1157",NULL,"Lantis",NULL,NULL
"6867","1158",NULL,"Laputa",NULL,NULL
"6869","1160",NULL,"Millenia",NULL,NULL
"6872","1163","1213","Mazda MX-5 III (NC)",NULL,NULL
"6873","1163","1214","Mazda MX-5 II (NB)",NULL,NULL
"6874","1163","1215","Mazda MX-5 I (NA)",NULL,NULL
"6878","1167","1217","Mazda Premacy II (CR)",NULL,NULL
"6879","1167","1218","Mazda Premacy I (CP)",NULL,NULL
"6880","1168","1220","Mazda Proceed Levante I Внедорожник 3 дв.",NULL,NULL
"6881","1168","1220","Mazda Proceed Levante I Внедорожник 5 дв.",NULL,NULL
"6883","1170","1222","Mazda Protege II (BH) Седан",NULL,NULL
"6884","1170","1222","Mazda Protege II (BH) Хэтчбек 5 дв.",NULL,NULL
"6885","1170","1222","Mazda Protege II (BH) Универсал 5 дв.",NULL,NULL
"6887","1172","1224","Mazda Roadster II (NB)",NULL,NULL
"6895","1180",NULL,"F1",NULL,NULL
"6902","1187","1234","Mercedes-Benz A-klasse II (W169) Хэтчбек 5 дв.",NULL,NULL
"6903","1187","1234","Mercedes-Benz A-klasse II (W169) Хэтчбек 3 дв.",NULL,NULL
"6904","1187","1235","Mercedes-Benz A-klasse I (W168)",NULL,NULL
"6906","1189","1240","Mercedes-Benz C-klasse III (W204) Рестайлинг Седан",NULL,NULL
"6907","1189","1240","Mercedes-Benz C-klasse III (W204) Рестайлинг Купе",NULL,NULL
"6908","1189","1240","Mercedes-Benz C-klasse III (W204) Рестайлинг Универсал 5 дв.",NULL,NULL
"6909","1189","1241","Mercedes-Benz C-klasse III (W204) Универсал 5 дв.",NULL,NULL
"6910","1189","1241","Mercedes-Benz C-klasse III (W204) Седан",NULL,NULL
"6911","1189","1242","Mercedes-Benz C-klasse II (W203) Купе",NULL,NULL
"6912","1189","1242","Mercedes-Benz C-klasse II (W203) Универсал 5 дв.",NULL,NULL
"6913","1189","1242","Mercedes-Benz C-klasse II (W203) Седан",NULL,NULL
"6914","1189","1243","Mercedes-Benz C-klasse I (W202) Универсал 5 дв.",NULL,NULL
"6915","1189","1243","Mercedes-Benz C-klasse I (W202) Седан",NULL,NULL
"6918","1192",NULL,"CLA-klasse",NULL,NULL
"6919","1193",NULL,"CLC-klasse",NULL,NULL
"6920","1194","1249","Mercedes-Benz CLK-klasse I (W208) Кабриолет",NULL,NULL
"6921","1194","1249","Mercedes-Benz CLK-klasse I (W208) Купе",NULL,NULL
"6924","1197","1258","Mercedes-Benz G-klasse II (W463) Рестайлинг I Внедорожник 3 дв.",NULL,NULL
"6925","1197","1258","Mercedes-Benz G-klasse II (W463) Рестайлинг I Внедорожник 5 дв.",NULL,NULL
"6926","1197","1258","Mercedes-Benz G-klasse II (W463) Рестайлинг I Внедорожник открытый",NULL,NULL
"6927","1197","1259","Mercedes-Benz G-klasse II (W463) Внедорожник 3 дв.",NULL,NULL
"6928","1197","1259","Mercedes-Benz G-klasse II (W463) Внедорожник 5 дв.",NULL,NULL
"6929","1197","1259","Mercedes-Benz G-klasse II (W463) Внедорожник открытый",NULL,NULL
"6930","1197","1260","Mercedes-Benz G-klasse I (W460; W461) Внедорожник открытый",NULL,NULL
"6931","1197","1260","Mercedes-Benz G-klasse I (W460; W461) Внедорожник 5 дв.",NULL,NULL
"6932","1197","1260","Mercedes-Benz G-klasse I (W460; W461) Внедорожник 3 дв.",NULL,NULL
"6933","1198","1262","Mercedes-Benz GL-klasse I (X164)",NULL,NULL
"6934","1199",NULL,"GLA-klasse",NULL,NULL
"6935","1200","1264","Mercedes-Benz GLK-klasse I (X204)",NULL,NULL
"6936","1201","1266","Mercedes-Benz M-klasse II (W164)",NULL,NULL
"6937","1201","1267","Mercedes-Benz M-klasse I (W163)",NULL,NULL
"6940","1204","1278","Mercedes-Benz SL-klasse V Рестайлинг (R230 FL)",NULL,NULL
"6941","1204","1279","Mercedes-Benz SL-klasse V (R230)",NULL,NULL
"6942","1204","1280","Mercedes-Benz SL-klasse IV (R129)",NULL,NULL
"6943","1204","1281","Mercedes-Benz SL-klasse III (R107) Купе",NULL,NULL
"6944","1204","1281","Mercedes-Benz SL-klasse III (R107) Родстер",NULL,NULL
"6945","1205","1283","Mercedes-Benz SLK-klasse II (R171)",NULL,NULL
"6946","1205","1284","Mercedes-Benz SLK-klasse I (R170)",NULL,NULL
"6949","1210","1290","Mercedes-Benz Viano I (W639)",NULL,NULL
"6953","1216","1295","Mercury Cougar VII",NULL,NULL
"6954","1216","1296","Mercury Cougar VI",NULL,NULL
"6955","1216","1297","Mercury Cougar V Универсал 5 дв.",NULL,NULL
"6956","1216","1297","Mercury Cougar V Седан",NULL,NULL
"6957","1216","1297","Mercury Cougar V Купе",NULL,NULL
"6958","1216","1298","Mercury Cougar IV Седан",NULL,NULL
"6959","1216","1298","Mercury Cougar IV Купе",NULL,NULL
"6960","1216","1298","Mercury Cougar IV Универсал 5 дв.",NULL,NULL
"6963","1219","1305","Mercury Mariner I",NULL,NULL
"6967","1224","1308","Mercury Mountaineer II",NULL,NULL
"6968","1224","1309","Mercury Mountaineer I",NULL,NULL
"6970","1226","1311","Mercury Sable IV Седан",NULL,NULL
"6971","1226","1311","Mercury Sable IV Универсал 5 дв.",NULL,NULL
"6972","1226","1312","Mercury Sable III Седан",NULL,NULL
"6973","1226","1312","Mercury Sable III Универсал 5 дв.",NULL,NULL
"6974","1226","1313","Mercury Sable II Седан",NULL,NULL
"6975","1226","1313","Mercury Sable II Универсал 5 дв.",NULL,NULL
"6976","1226","1314","Mercury Sable I Седан",NULL,NULL
"6977","1226","1314","Mercury Sable I Универсал 5 дв.",NULL,NULL
"6978","1227","1316","Mercury Topaz I Седан",NULL,NULL
"6979","1227","1316","Mercury Topaz I Купе",NULL,NULL
"6981","1229","1319","Mercury Villager I",NULL,NULL
"6996","1245",NULL,"Xpower SV",NULL,NULL
"6998","1249",NULL,"F8C",NULL,NULL
"6999","1250",NULL,"M.Go",NULL,NULL
"7004","1255","1326","Mini Cabrio I",NULL,NULL
"7005","1256",NULL,"Clubman",NULL,NULL
"7007","1258",NULL,"Countryman",NULL,NULL
"7010","1261",NULL,"Paceman",NULL,NULL
"7011","1262",NULL,"Roadster",NULL,NULL
"7012","1264",NULL,"Airtrek",NULL,NULL
"7015","1268",NULL,"Celeste",NULL,NULL
"7017","1270","1335","Mitsubishi Chariot II",NULL,NULL
"7018","1271","1337","Mitsubishi Colt VI",NULL,NULL
"7019","1271","1338","Mitsubishi Colt V",NULL,NULL
"7020","1271","1339","Mitsubishi Colt IV",NULL,NULL
"7021","1271","1340","Mitsubishi Colt III",NULL,NULL
"7022","1271","1341","Mitsubishi Colt II Хэтчбек 5 дв.",NULL,NULL
"7023","1271","1341","Mitsubishi Colt II Хэтчбек 3 дв.",NULL,NULL
"7027","1275","1346","Mitsubishi Diamante I",NULL,NULL
"7029","1277",NULL,"Dion",NULL,NULL
"7031","1279",NULL,"eK",NULL,NULL
"7034","1282","1352","Mitsubishi Eterna VI Хэтчбек 5 дв.",NULL,NULL
"7035","1282","1352","Mitsubishi Eterna VI Седан-хардтоп",NULL,NULL
"7045","1292","1363","Mitsubishi Lancer Evolution IX Седан",NULL,NULL
"7046","1292","1364","Mitsubishi Lancer Evolution VIII",NULL,NULL
"7047","1292","1365","Mitsubishi Lancer Evolution VII",NULL,NULL
"7048","1292","1366","Mitsubishi Lancer Evolution V",NULL,NULL
"7049","1292","1367","Mitsubishi Lancer Evolution VI",NULL,NULL
"7050","1292","1368","Mitsubishi Lancer Evolution IV",NULL,NULL
"7051","1292","1369","Mitsubishi Lancer Evolution III",NULL,NULL
"7052","1292","1370","Mitsubishi Lancer Evolution II",NULL,NULL
"7053","1292","1371","Mitsubishi Lancer Evolution I",NULL,NULL
"7054","1293","1373","Mitsubishi Lancer X (9е-поколение) Хэтчбек 5 дв.",NULL,NULL
"7055","1293","1373","Mitsubishi Lancer X (9е-поколение) Седан",NULL,NULL
"7056","1293","1374","Mitsubishi Lancer IX (8е-поколение) Седан",NULL,NULL
"7057","1293","1374","Mitsubishi Lancer IX (8е-поколение) Универсал 5 дв.",NULL,NULL
"7058","1293","1375","Mitsubishi Lancer VII",NULL,NULL
"7059","1293","1376","Mitsubishi Lancer VI Универсал 5 дв.",NULL,NULL
"7060","1293","1376","Mitsubishi Lancer VI Седан",NULL,NULL
"7061","1293","1377","Mitsubishi Lancer V Седан",NULL,NULL
"7062","1293","1377","Mitsubishi Lancer V Хэтчбек 5 дв.",NULL,NULL
"7063","1293","1378","Mitsubishi Lancer IV Универсал 5 дв.",NULL,NULL
"7064","1293","1378","Mitsubishi Lancer IV Седан",NULL,NULL
"7065","1293","1379","Mitsubishi Lancer III",NULL,NULL
"7066","1293","1380","Mitsubishi Lancer II",NULL,NULL
"7067","1293","1381","Mitsubishi Lancer I Лифтбек",NULL,NULL
"7068","1293","1381","Mitsubishi Lancer I Купе",NULL,NULL
"7069","1293","1381","Mitsubishi Lancer I Седан",NULL,NULL
"7073","1297","1386","Mitsubishi Mirage IV Седан",NULL,NULL
